name,datetime,order_type,volume,min_price,max_price,range,median,avg_price,mod_rank,item_id
netra,2023-07-18T00:00:00.000+00:00,buy,12232,5.0,6.0,1.0,6.0,5.5,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-19T00:00:00.000+00:00,sell,1346,10.0,16.0,6.0,13.0,13.0,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-15T00:00:00.000+00:00,buy,16227,3.0,6.0,3.0,5.0,4.5,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-19T00:00:00.000+00:00,buy,14236,5.0,8.0,3.0,6.0,6.5,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-16T00:00:00.000+00:00,buy,15127,5.0,6.0,1.0,5.0,5.5,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-16T00:00:00.000+00:00,sell,2159,9.0,19.0,10.0,13.0,14.0,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-16T00:00:00.000+00:00,closed,40,8.0,15.0,7.0,10.0,11.5,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-17T00:00:00.000+00:00,closed,30,10.0,13.0,3.0,11.0,11.5,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-19T00:00:00.000+00:00,closed,51,5.0,15.0,10.0,10.0,10.0,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-15T00:00:00.000+00:00,sell,2158,9.0,19.0,10.0,13.0,14.0,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-15T00:00:00.000+00:00,closed,36,9.0,12.0,3.0,10.0,10.5,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-17T00:00:00.000+00:00,buy,14136,4.0,6.0,2.0,5.0,5.0,3.0,5dbe9b127ea27b0ffe3ca283
netra,2023-07-17T00:00:00.000+00:00,sell,1362,8.0,16.0,8.0,12.0,12.0,3.0,5dbe9b127ea27b0ffe3ca283
nezha_prime_blueprint,2023-07-18T00:00:00.000+00:00,closed,21,3.0,7.0,4.0,5.0,5.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-17T00:00:00.000+00:00,buy,10141,1.0,3.0,2.0,2.0,2.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-17T00:00:00.000+00:00,sell,297,3.0,15.0,12.0,7.0,9.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-19T00:00:00.000+00:00,closed,16,3.0,7.0,4.0,5.0,5.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-16T00:00:00.000+00:00,closed,30,3.0,12.0,9.0,5.0,7.5,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-19T00:00:00.000+00:00,buy,149,1.0,3.0,2.0,2.0,2.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-19T00:00:00.000+00:00,sell,292,2.0,15.0,13.0,6.0,8.5,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-16T00:00:00.000+00:00,buy,94,1.0,3.0,2.0,2.0,2.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-15T00:00:00.000+00:00,sell,305,3.0,15.0,12.0,7.0,9.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-15T00:00:00.000+00:00,buy,83,1.0,4.0,3.0,2.0,2.5,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-21T00:00:00.000+00:00,sell,266,3.0,13.0,10.0,7.0,8.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-17T00:00:00.000+00:00,closed,23,3.0,6.0,3.0,5.0,4.5,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-21T00:00:00.000+00:00,buy,86,1.0,3.0,2.0,2.0,2.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-21T00:00:00.000+00:00,closed,23,4.0,6.0,2.0,5.0,5.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-16T00:00:00.000+00:00,sell,321,4.0,15.0,11.0,7.0,9.5,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-20T00:00:00.000+00:00,sell,308,3.0,15.0,12.0,7.0,9.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-20T00:00:00.000+00:00,buy,167,1.0,4.0,3.0,2.0,2.5,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-20T00:00:00.000+00:00,closed,22,3.0,6.0,3.0,5.0,4.5,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-18T00:00:00.000+00:00,sell,325,3.0,15.0,12.0,7.0,9.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-18T00:00:00.000+00:00,buy,86,1.0,3.0,2.0,2.0,2.0,,5f986cf99dbdce024971b0b7
nezha_prime_blueprint,2023-07-15T00:00:00.000+00:00,closed,24,2.0,10.0,8.0,5.0,6.0,,5f986cf99dbdce024971b0b7
nezha_prime_chassis,2023-07-15T00:00:00.000+00:00,closed,56,12.0,20.0,8.0,17.0,16.0,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-20T00:00:00.000+00:00,buy,2010,3.0,18.0,15.0,10.0,10.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-19T00:00:00.000+00:00,sell,206,15.0,30.0,15.0,20.0,22.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-19T00:00:00.000+00:00,buy,2023,5.0,15.0,10.0,10.0,10.0,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-19T00:00:00.000+00:00,closed,44,17.0,20.0,3.0,19.0,18.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-15T00:00:00.000+00:00,sell,186,15.0,30.0,15.0,22.0,22.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-20T00:00:00.000+00:00,closed,35,15.0,25.0,10.0,20.0,20.0,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-20T00:00:00.000+00:00,sell,193,16.0,35.0,19.0,24.0,25.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-21T00:00:00.000+00:00,closed,32,15.0,25.0,10.0,20.0,20.0,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-17T00:00:00.000+00:00,closed,30,17.0,21.0,4.0,19.0,19.0,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-21T00:00:00.000+00:00,buy,1934,3.0,18.0,15.0,10.0,10.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-17T00:00:00.000+00:00,sell,226,15.0,30.0,15.0,20.0,22.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-21T00:00:00.000+00:00,sell,229,14.0,35.0,21.0,24.0,24.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-16T00:00:00.000+00:00,sell,245,15.0,30.0,15.0,22.0,22.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-16T00:00:00.000+00:00,buy,1971,5.0,15.0,10.0,10.0,10.0,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-16T00:00:00.000+00:00,closed,26,17.0,20.0,3.0,20.0,18.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-17T00:00:00.000+00:00,buy,12020,5.0,15.0,10.0,10.0,10.0,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-18T00:00:00.000+00:00,sell,240,14.0,30.0,16.0,20.0,22.0,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-18T00:00:00.000+00:00,buy,1960,5.0,15.0,10.0,10.0,10.0,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-18T00:00:00.000+00:00,closed,29,17.0,20.0,3.0,20.0,18.5,,5f986cfa9dbdce024971b0bf
nezha_prime_chassis,2023-07-15T00:00:00.000+00:00,buy,2871,3.0,16.0,13.0,10.0,9.5,,5f986cfa9dbdce024971b0bf
nezha_prime_neuroptics,2023-07-21T00:00:00.000+00:00,sell,167,20.0,44.0,24.0,29.0,32.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-16T00:00:00.000+00:00,closed,41,15.0,35.0,20.0,25.0,25.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-17T00:00:00.000+00:00,closed,29,22.0,30.0,8.0,26.0,26.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-18T00:00:00.000+00:00,sell,152,23.0,38.0,15.0,30.0,30.5,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-18T00:00:00.000+00:00,buy,1117,5.0,20.0,15.0,15.0,12.5,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-15T00:00:00.000+00:00,closed,36,20.0,30.0,10.0,25.0,25.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-18T00:00:00.000+00:00,closed,37,18.0,30.0,12.0,25.0,24.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-15T00:00:00.000+00:00,buy,2116,3.0,24.0,21.0,15.0,13.5,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-15T00:00:00.000+00:00,sell,166,22.0,38.0,16.0,29.0,30.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-16T00:00:00.000+00:00,buy,1097,7.0,20.0,13.0,15.0,13.5,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-19T00:00:00.000+00:00,closed,35,15.0,33.0,18.0,24.0,24.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-20T00:00:00.000+00:00,sell,141,22.0,38.0,16.0,30.0,30.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-16T00:00:00.000+00:00,sell,183,22.0,38.0,16.0,29.5,30.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-20T00:00:00.000+00:00,closed,34,20.0,30.0,10.0,25.0,25.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-19T00:00:00.000+00:00,buy,1118,3.0,23.0,20.0,15.0,13.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-19T00:00:00.000+00:00,sell,158,22.0,38.0,16.0,29.0,30.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-21T00:00:00.000+00:00,closed,26,20.0,30.0,10.0,25.0,25.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-17T00:00:00.000+00:00,sell,138,25.0,35.0,10.0,30.0,30.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-21T00:00:00.000+00:00,buy,1115,3.0,23.0,20.0,10.0,13.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-20T00:00:00.000+00:00,buy,1122,3.0,23.0,20.0,15.0,13.0,,5f986cfb9dbdce024971b0c1
nezha_prime_neuroptics,2023-07-17T00:00:00.000+00:00,buy,11108,3.0,25.0,22.0,15.0,14.0,,5f986cfb9dbdce024971b0c1
nezha_prime_set,2023-07-16T00:00:00.000+00:00,buy,11747,26.0,52.0,26.0,40.0,39.0,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-16T00:00:00.000+00:00,sell,1199,57.0,82.0,25.0,70.0,69.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-21T00:00:00.000+00:00,closed,55,50.0,70.0,20.0,60.0,60.0,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-21T00:00:00.000+00:00,buy,10509,26.0,53.0,27.0,42.0,39.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-19T00:00:00.000+00:00,sell,1290,59.0,82.0,23.0,70.0,70.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-19T00:00:00.000+00:00,buy,11640,25.0,55.0,30.0,40.0,40.0,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-19T00:00:00.000+00:00,closed,42,55.0,70.0,15.0,64.0,62.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-21T00:00:00.000+00:00,sell,1067,57.0,82.0,25.0,70.0,69.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-15T00:00:00.000+00:00,sell,1045,57.0,82.0,25.0,70.0,69.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-18T00:00:00.000+00:00,sell,1038,59.0,82.0,23.0,70.0,70.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-17T00:00:00.000+00:00,sell,1096,58.0,82.0,24.0,70.0,70.0,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-17T00:00:00.000+00:00,closed,42,59.0,65.0,6.0,62.0,62.0,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-17T00:00:00.000+00:00,buy,10576,26.0,52.0,26.0,40.0,39.0,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-16T00:00:00.000+00:00,closed,40,62.0,65.0,3.0,65.0,63.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-15T00:00:00.000+00:00,closed,31,63.0,66.0,3.0,65.0,64.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-20T00:00:00.000+00:00,closed,31,62.0,66.0,4.0,65.0,64.0,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-20T00:00:00.000+00:00,sell,1252,57.0,82.0,25.0,70.0,69.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-18T00:00:00.000+00:00,closed,44,50.0,70.0,20.0,60.0,60.0,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-18T00:00:00.000+00:00,buy,10640,26.0,53.0,27.0,41.0,39.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-15T00:00:00.000+00:00,buy,11858,26.0,51.0,25.0,40.0,38.5,,5f986cfc9dbdce024971b0c2
nezha_prime_set,2023-07-20T00:00:00.000+00:00,buy,11962,26.0,53.0,27.0,40.0,39.5,,5f986cfc9dbdce024971b0c2
nezha_prime_systems,2023-07-15T00:00:00.000+00:00,closed,10,3.0,4.0,1.0,4.0,3.5,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-20T00:00:00.000+00:00,sell,327,3.0,7.0,4.0,5.0,5.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-20T00:00:00.000+00:00,buy,13,2.0,3.0,1.0,2.0,2.5,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-20T00:00:00.000+00:00,closed,17,3.0,4.0,1.0,3.0,3.5,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-15T00:00:00.000+00:00,sell,327,3.0,7.0,4.0,5.0,5.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-15T00:00:00.000+00:00,buy,9,1.0,3.0,2.0,2.0,2.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-17T00:00:00.000+00:00,buy,10006,1.0,2.0,1.0,1.5,1.5,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-21T00:00:00.000+00:00,closed,21,2.0,5.0,3.0,3.0,3.5,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-18T00:00:00.000+00:00,sell,372,3.0,7.0,4.0,5.0,5.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-16T00:00:00.000+00:00,closed,16,3.0,4.0,1.0,3.0,3.5,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-18T00:00:00.000+00:00,buy,11,1.0,3.0,2.0,2.0,2.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-18T00:00:00.000+00:00,closed,8,2.0,5.0,3.0,3.0,3.5,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-21T00:00:00.000+00:00,buy,11,2.0,2.0,0.0,2.0,2.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-16T00:00:00.000+00:00,buy,9,1.0,3.0,2.0,2.0,2.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-19T00:00:00.000+00:00,sell,369,3.0,7.0,4.0,5.0,5.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-19T00:00:00.000+00:00,buy,12,1.0,3.0,2.0,2.0,2.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-16T00:00:00.000+00:00,sell,336,3.0,7.0,4.0,5.0,5.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-19T00:00:00.000+00:00,closed,11,2.0,4.0,2.0,4.0,3.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-21T00:00:00.000+00:00,sell,346,3.0,7.0,4.0,5.0,5.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-17T00:00:00.000+00:00,sell,343,3.0,7.0,4.0,5.0,5.0,,5f986cfa9dbdce024971b0be
nezha_prime_systems,2023-07-17T00:00:00.000+00:00,closed,11,3.0,4.0,1.0,3.0,3.5,,5f986cfa9dbdce024971b0be
nidus_prime_blueprint,2023-07-19T00:00:00.000+00:00,closed,22,2.0,5.0,3.0,3.0,3.5,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-18T00:00:00.000+00:00,closed,20,2.0,5.0,3.0,3.0,3.5,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-18T00:00:00.000+00:00,buy,6281,1.0,3.0,2.0,2.0,2.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-15T00:00:00.000+00:00,closed,49,2.0,5.0,3.0,4.0,3.5,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-15T00:00:00.000+00:00,buy,13802,1.0,3.0,2.0,2.0,2.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-15T00:00:00.000+00:00,sell,307,3.0,7.0,4.0,5.0,5.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-20T00:00:00.000+00:00,sell,377,1.0,10.0,9.0,5.0,5.5,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-17T00:00:00.000+00:00,sell,368,1.0,10.0,9.0,5.0,5.5,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-20T00:00:00.000+00:00,buy,13206,1.0,3.0,2.0,2.0,2.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-20T00:00:00.000+00:00,closed,31,1.0,5.0,4.0,2.5,3.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-16T00:00:00.000+00:00,sell,293,3.0,7.0,4.0,5.0,5.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-21T00:00:00.000+00:00,buy,14112,1.0,3.0,2.0,2.0,2.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-21T00:00:00.000+00:00,sell,359,1.0,10.0,9.0,5.0,5.5,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-18T00:00:00.000+00:00,sell,302,3.0,7.0,4.0,4.0,5.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-16T00:00:00.000+00:00,closed,21,3.0,4.0,1.0,3.5,3.5,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-21T00:00:00.000+00:00,closed,49,1.0,5.0,4.0,3.0,3.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-16T00:00:00.000+00:00,buy,12997,1.0,3.0,2.0,2.0,2.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-17T00:00:00.000+00:00,closed,21,2.0,4.0,2.0,3.0,3.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-19T00:00:00.000+00:00,sell,378,1.0,10.0,9.0,5.0,5.5,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-19T00:00:00.000+00:00,buy,7274,1.0,3.0,2.0,2.0,2.0,,6139101830dd5b004b7f9093
nidus_prime_blueprint,2023-07-17T00:00:00.000+00:00,buy,24269,1.0,3.0,2.0,2.0,2.0,,6139101830dd5b004b7f9093
nidus_prime_chassis,2023-07-19T00:00:00.000+00:00,sell,251,10.0,20.0,10.0,14.0,15.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-18T00:00:00.000+00:00,sell,243,10.0,20.0,10.0,15.0,15.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-15T00:00:00.000+00:00,closed,84,8.0,12.0,4.0,10.0,10.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-15T00:00:00.000+00:00,buy,4596,3.0,10.0,7.0,8.0,6.5,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-18T00:00:00.000+00:00,buy,3614,6.0,10.0,4.0,8.0,8.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-18T00:00:00.000+00:00,closed,72,9.0,15.0,6.0,12.0,12.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-19T00:00:00.000+00:00,buy,2511,6.0,10.0,4.0,8.0,8.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-15T00:00:00.000+00:00,sell,255,10.0,20.0,10.0,15.0,15.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-20T00:00:00.000+00:00,sell,264,10.0,20.0,10.0,15.0,15.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-16T00:00:00.000+00:00,sell,255,10.0,20.0,10.0,15.0,15.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-16T00:00:00.000+00:00,buy,5666,3.0,11.0,8.0,8.0,7.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-17T00:00:00.000+00:00,closed,58,9.0,15.0,6.0,12.0,12.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-16T00:00:00.000+00:00,closed,77,8.0,15.0,7.0,12.0,11.5,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-21T00:00:00.000+00:00,closed,61,9.0,13.0,4.0,10.0,11.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-20T00:00:00.000+00:00,buy,4576,3.0,11.0,8.0,8.0,7.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-20T00:00:00.000+00:00,closed,69,9.0,13.0,4.0,11.0,11.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-17T00:00:00.000+00:00,sell,240,10.0,20.0,10.0,15.0,15.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-21T00:00:00.000+00:00,sell,248,10.0,20.0,10.0,14.0,15.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-19T00:00:00.000+00:00,closed,58,10.0,13.0,3.0,11.0,11.5,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-21T00:00:00.000+00:00,buy,4546,3.0,11.0,8.0,8.0,7.0,,6139101a30dd5b004b7f90ad
nidus_prime_chassis,2023-07-17T00:00:00.000+00:00,buy,13664,6.0,10.0,4.0,8.0,8.0,,6139101a30dd5b004b7f90ad
nidus_prime_neuroptics,2023-07-15T00:00:00.000+00:00,sell,437,25.0,49.0,24.0,34.0,37.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-20T00:00:00.000+00:00,sell,434,24.0,45.0,21.0,35.0,34.5,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-19T00:00:00.000+00:00,buy,3670,10.0,26.0,16.0,20.0,18.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-16T00:00:00.000+00:00,sell,425,25.0,45.0,20.0,33.0,35.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-15T00:00:00.000+00:00,closed,93,27.0,30.0,3.0,29.0,28.5,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-17T00:00:00.000+00:00,closed,69,28.0,32.0,4.0,30.0,30.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-18T00:00:00.000+00:00,buy,2761,10.0,26.0,16.0,20.0,18.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-15T00:00:00.000+00:00,buy,2656,10.0,25.0,15.0,20.0,17.5,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-19T00:00:00.000+00:00,closed,126,25.0,35.0,10.0,30.0,30.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-17T00:00:00.000+00:00,sell,398,24.0,45.0,21.0,34.0,34.5,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-21T00:00:00.000+00:00,buy,3665,10.0,28.0,18.0,20.0,19.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-21T00:00:00.000+00:00,closed,89,27.0,31.0,4.0,29.0,29.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-16T00:00:00.000+00:00,buy,1846,12.0,26.0,14.0,20.0,19.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-16T00:00:00.000+00:00,closed,120,27.0,30.0,3.0,29.0,28.5,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-19T00:00:00.000+00:00,sell,442,24.0,45.0,21.0,35.0,34.5,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-21T00:00:00.000+00:00,sell,412,25.0,45.0,20.0,35.0,35.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-18T00:00:00.000+00:00,sell,425,24.0,45.0,21.0,34.0,34.5,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-20T00:00:00.000+00:00,closed,110,25.0,35.0,10.0,30.0,30.0,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-17T00:00:00.000+00:00,buy,1877,15.0,26.0,11.0,20.0,20.5,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-18T00:00:00.000+00:00,closed,82,27.0,30.0,3.0,30.0,28.5,,6139101a30dd5b004b7f90ac
nidus_prime_neuroptics,2023-07-20T00:00:00.000+00:00,buy,3740,7.0,30.0,23.0,20.0,18.5,,6139101a30dd5b004b7f90ac
nidus_prime_set,2023-07-15T00:00:00.000+00:00,closed,63,47.0,51.0,4.0,50.0,49.0,,6139101930dd5b004b7f909e
nidus_prime_set,2023-07-15T00:00:00.000+00:00,buy,17078,26.0,47.0,21.0,40.0,36.5,,6139101930dd5b004b7f909e
nidus_prime_set,2023-07-15T00:00:00.000+00:00,sell,927,40.0,89.0,49.0,59.0,64.5,,6139101930dd5b004b7f909e
nidus_prime_set,2023-07-17T00:00:00.000+00:00,closed,53,49.0,50.0,1.0,50.0,49.5,,6139101930dd5b004b7f909e
nidus_prime_set,2023-07-17T00:00:00.000+00:00,buy,18394,27.0,45.0,18.0,40.0,36.0,,6139101930dd5b004b7f909e
nidus_prime_set,2023-07-20T00:00:00.000+00:00,buy,16801,26.0,47.0,21.0,40.0,36.5,,6139101930dd5b004b7f909e
nidus_prime_set,2023-07-20T00:00:00.000+00:00,sell,891,45.0,89.0,44.0,55.5,67.0,,6139101930dd5b004b7f909e
nidus_prime_set,2023-07-20T00:00:00.000+00:00,closed,73,47.0,51.0,4.0,50.0,49.0,,6139101930dd5b004b7f909e
nidus_prime_set,2023-07-21T00:00:00.000+00:00,closed,88,45.0,50.0,5.0,48.0,47.5,,6139101930dd5b004b7f909e
